age,income,claim_amount,num_claims,policy_duration,num_dependents,vehicle_age,credit_score,employment_status,education,marital_status,claim_type,is_fraud
40.35707367394894,6495709.817170255,2882044.503503268,1,56.19107961877569,3,12.691597749087158,645.6590378599593,employed,bachelor,married,accident,0
36.4302135895138,20638315.539511897,7641413.316285181,2,4.889535448379423,2,2.5950357010841896,634.6313809952571,self_employed,high_school,divorced,accident,0
46.09922367609508,8325294.507338699,8561381.757224075,3,27.39731106600327,2,3.8469530670363805,765.6220866057115,employed,high_school,married,accident,0
42.576558198046314,10278224.26955492,500000.0,2,67.2977073503508,2,12.517170795955378,786.2470921375195,employed,bachelor,divorced,accident,0
49.08438478064773,12545346.044891242,6889156.172356772,0,25.79669524532347,1,0.0,596.1322083601165,unemployed,bachelor,married,accident,0
31.82738011030143,27609380.221931025,2102385.09723471,1,46.75103717633971,2,0.16316229925442727,691.7886460223494,self_employed,phd,married,health,0
28.895292908284528,20562341.813315086,7192806.302304734,2,18.705675437448043,2,5.654234303267736,668.4450441168724,self_employed,bachelor,divorced,accident,0
40.22811169576241,7402068.434155023,9535902.883151146,4,11.905624283325695,4,6.204273466127308,647.7207730954635,self_employed,bachelor,divorced,theft,1
40.71919156319594,11709916.556132134,2366910.4594503185,1,60.3746894222579,2,3.196593744986991,763.5856123479714,employed,phd,married,accident,0
46.11252933120913,9667127.129516004,14825183.785924837,2,1.0,4,0.0,542.0005358874776,employed,high_school,single,theft,1
24.98152690971467,9993815.65014579,4041462.650242895,0,1.0,2,4.256509539590808,765.0074270447057,employed,master,single,accident,0
36.701856391962494,15373453.873295689,8470285.947392935,2,76.57507125615052,4,10.313484586461229,577.4881000115233,self_employed,high_school,married,property,0
47.096190901100805,15375490.387321822,1779369.6694283322,0,61.212131550401324,1,5.996374120515156,752.4298761146314,employed,bachelor,married,accident,0
54.73636251529762,16740107.967510283,3276191.2353979545,2,44.88741546153049,3,8.751403800131198,709.3787472224593,employed,high_school,married,health,0
45.64053024841843,20741909.653271835,9312640.252797939,0,39.246628379357276,2,2.244829638701003,786.0795568802198,self_employed,bachelor,married,accident,0
52.7364515784776,10502701.264522182,8637472.832245938,1,59.095749811313894,4,6.771250196224019,627.4908399855285,self_employed,bachelor,married,accident,0
45.83243547301164,23795710.171165228,500000.0,4,21.63319380370165,5,1.9411133933760816,620.0004930015406,employed,master,single,health,0
32.193036668686325,9858422.800679374,16808834.420329623,3,4.941990347808717,4,7.05472369041692,565.5544174610177,employed,bachelor,single,health,1
50.69612681926296,14481525.971510958,8554266.510233171,1,40.28196864891531,3,1.830154003877679,797.5768731239543,employed,bachelor,single,theft,0
21.834033985061758,9180274.350130623,5030154.716702597,0,46.582964101371154,3,2.2865134247780015,536.3067231790984,employed,bachelor,married,accident,0
22.67289343511492,17829435.007128384,5827004.228108564,2,36.97745597311688,1,12.165557995601983,533.7358828919896,self_employed,bachelor,married,accident,0
19.405522261693598,12892026.763483202,10599159.349853959,3,6.107372072024449,1,13.574523420507022,638.3931293652198,employed,high_school,single,theft,1
39.69335114810266,5000000.0,3833693.7487112544,2,59.0335299100384,1,5.59361392323834,619.8814831954288,unemployed,master,married,health,0
27.53747414987233,5000000.0,9958502.55901708,3,5.208818533124614,2,4.781775053600688,730.9165179450665,unemployed,high_school,single,health,0
29.37701576650933,5000000.0,3301970.81443993,1,1.0,3,8.60283713087492,762.6344864570445,employed,high_school,married,accident,0
19.034272564651612,10183566.627348116,15259968.428325202,2,5.365839978735375,6,5.300076856429662,503.05073923434907,self_employed,high_school,single,health,1
53.98713874172954,21174803.88645436,8573019.649252076,3,55.16012249956333,1,11.198676335403679,762.7634882425501,self_employed,high_school,married,health,0
36.268749803786875,14246049.251801986,500000.0,5,33.679803648827054,1,6.784564395506735,516.2117130843906,employed,phd,married,accident,0
60.250576662841524,5000000.0,7796835.06447912,1,3.488604063447788,2,9.353184078065924,615.4054052637129,self_employed,bachelor,married,health,0
53.791279915428106,7535047.290510867,7726667.109107861,0,31.454668261921636,1,1.6459069263637591,751.2215506193311,self_employed,bachelor,single,property,0
44.777767181470445,10445110.463273054,5258999.056361488,4,9.841955545402083,0,1.370368973436808,793.0780126553068,employed,bachelor,divorced,accident,0
35.52078104870423,8824876.998512363,3273243.638464126,1,19.03973295026457,1,7.040300394372766,624.3857729615924,employed,bachelor,single,theft,0
34.125152235631944,5000000.0,5164927.614686856,0,44.813993539566425,3,7.32278134334517,742.1824518188561,employed,high_school,married,health,0
29.789390931533216,27090582.393625624,500000.0,2,1.0,2,7.236985854120113,477.5150116293746,self_employed,high_school,married,health,0
27.818869698065576,14938607.490523972,9433078.619096458,2,17.41905746798594,3,6.756388703583477,748.9947390890798,employed,master,married,health,0
49.521864646626554,16962333.941095483,1768499.5215244163,1,32.1124995850528,0,3.7443460367149504,757.8567909191823,self_employed,bachelor,married,health,0
64.02912961173757,5000000.0,3388680.75375985,1,6.964031761489455,3,4.5721491286122244,781.3668746036848,employed,bachelor,married,theft,0
29.395980560663375,13692595.691987611,5000000.0,2,19.41239225713038,4,5.454706809325636,512.2024934340955,employed,high_school,single,health,1
48.38594104243042,5000000.0,4033276.5384928375,0,37.33225978184424,2,5.501814124901626,815.3370302651474,employed,high_school,single,property,0
40.15652049252343,8819931.14886272,3481407.570072147,4,27.381225696752264,2,9.159606559506148,644.1428742557636,unemployed,master,married,property,0
22.090452759928084,19984088.23438199,9631851.814283434,2,26.958120675394944,5,6.36553819183085,661.5952287758982,employed,high_school,married,accident,0
45.671564150120865,7164674.094278764,3432920.2224376556,2,37.770772098067994,1,3.496533431385514,673.3755256377036,unemployed,bachelor,divorced,health,0
26.283941047234197,22135021.076562196,7403385.7517358605,3,71.71758521994715,0,8.943166328985061,775.4437334225221,self_employed,bachelor,married,accident,0
35.47364519728462,13323566.026597016,20041303.200865943,6,13.34572919811078,3,2.8083527805101696,750.0,self_employed,bachelor,single,theft,1
44.719684600063886,24269336.186730415,1518881.0669976054,3,38.33509292174582,3,2.990160404630767,583.7894133202046,self_employed,bachelor,single,accident,0
18.0,6025369.596699325,2708691.4964359566,3,22.30279559487092,2,6.177378140899645,619.9800027911626,self_employed,high_school,divorced,theft,0
31.56188289848935,20387782.369265847,2835677.750509383,1,18.835961660743983,2,3.17688827543154,610.3764353432525,unemployed,bachelor,married,accident,0
18.0,11950101.701817011,8009411.009916697,3,23.79407305030286,1,4.864314244608417,689.9251490746962,self_employed,bachelor,single,property,0
31.543258772669393,17137090.371693846,12267666.723787833,2,8.251027203509729,0,1.4403603112874208,651.4874550662245,employed,bachelor,divorced,theft,0
32.903263241943435,21349114.354640823,6797396.304124678,3,33.17645486092165,2,9.288038819767106,636.005982221589,self_employed,high_school,married,health,0
62.279769238743455,14091345.05415369,9324938.550026601,1,12.225572389215245,2,1.0548536714733272,759.6346285184266,unemployed,bachelor,married,accident,0
36.755543210370504,16230833.830987992,8168775.360343853,1,40.73734732241943,2,2.1459271848756227,749.2359722212907,employed,bachelor,married,theft,0
51.708560532031,22675968.612795528,5616580.99464938,1,27.740798372908785,2,4.729976129915645,850.0,employed,bachelor,married,property,0
33.76724353808648,18748250.055240992,2702347.795038138,2,12.55604299998042,1,7.414859435448767,822.2836769675797,employed,bachelor,married,health,0
37.62165188344336,5000000.0,500000.0,0,30.52880951870899,3,4.132166608632564,650.2148026796367,employed,master,married,theft,0
35.14723092179246,23297371.780256037,7162181.714888205,2,1.0,1,4.605836959580826,733.9381533163478,employed,master,single,accident,0
31.621603904667403,11869600.88081298,4324662.3179446515,1,32.934647208191,2,2.657009646044333,651.0385731753724,unemployed,bachelor,single,health,0
24.71311360924696,7690963.208126114,14533223.764085554,2,18.039551573177697,1,7.651874408656759,475.03138379585744,self_employed,bachelor,single,property,1
37.7765480934675,8994985.424185954,6247767.977172772,1,50.191149967533065,2,6.199616064960956,850.0,employed,high_school,single,health,0
46.06669423858009,15153627.367724378,6321439.392161651,1,44.959031381106264,1,1.6952706171963925,632.3978917115736,employed,high_school,married,accident,0
45.894491984943954,13668115.325747633,10225455.244879141,1,65.14754076757919,1,4.2931296901323295,526.0328788718859,employed,high_school,married,health,0
43.24548190935806,17734031.365708314,6365135.282726666,0,74.43222054508276,1,2.1913969076309048,715.1363333780091,employed,bachelor,single,health,0
36.581956747093585,15539760.202057784,6580292.651014032,0,41.395476722461474,1,4.055145756504581,755.384354608785,employed,bachelor,single,health,0
43.56592028569866,13555597.672914088,7100987.511818606,1,1.0,2,2.9051746173178676,691.5021364562456,unemployed,master,divorced,theft,0
18.0,12110579.155018652,16216304.426861413,2,10.256677012283316,3,7.680128488223092,525.1859896336128,employed,master,married,theft,1
43.55344332477491,11509895.74255977,7120926.3934117975,0,14.751846816692495,2,6.150870092345019,650.7164364408477,unemployed,bachelor,single,theft,0
43.21660513107704,5000000.0,4460133.352458876,1,47.868424875201576,1,7.40812001665686,734.0539479342207,employed,bachelor,single,accident,0
31.39813215276634,5000000.0,6207173.507084616,3,59.4780580416721,2,5.235094880490228,668.6680815700303,employed,master,single,accident,0
25.648379510364652,3058304.708896961,20155007.90757185,3,22.128768570208443,7,12.740815119411197,533.6353713786726,employed,master,divorced,property,1
49.02319639224129,27675955.00125647,6654195.028334727,3,1.0,3,3.4080701740683645,571.1816780491562,employed,bachelor,single,property,0
30.478483241398344,6791718.01955808,6860259.768498363,0,62.27789565164244,4,10.715356876719468,821.5869322660941,employed,bachelor,married,property,0
41.73191766071244,13411182.757172124,7537531.534054063,2,35.25769093968867,2,6.838720959499732,723.7856251835537,employed,high_school,married,health,0
27.307468852529198,26065556.122634746,500000.0,2,56.07319321019786,1,6.213117244500706,678.1264049647666,employed,bachelor,divorced,theft,0
20.137303453726805,16187709.45237511,5208599.989688678,2,18.8649568690263,4,5.630116024472571,755.8929082186731,employed,bachelor,married,accident,0
45.307802417973825,10093091.195014112,5665433.444992886,3,28.70069511651387,2,6.429411080681315,801.2975392751894,employed,high_school,divorced,accident,0
25.71510717190612,17589059.78010382,6591182.917774258,0,29.07550233544206,2,9.957264708338453,709.4864679620596,employed,bachelor,married,theft,0
34.3875855842573,32250797.05383439,5394568.190234469,1,28.640719822710054,0,6.046960517581415,632.4486412123152,employed,high_school,single,property,0
51.21183893487128,17007608.165696345,10274816.473625835,1,12.48178846344151,3,4.7860610699012875,607.1090587628805,employed,bachelor,married,property,0
26.96648440982308,13649824.484496724,1643460.4456058787,2,15.775634203676468,3,5.189523239897921,709.9384071215666,employed,high_school,married,accident,0
50.045853835976615,12423904.235060763,500000.0,1,46.33350544317173,3,9.471624054741657,727.8578711488627,employed,bachelor,married,theft,0
49.80767444485991,5000000.0,3722690.3816739186,0,74.03578218764649,4,9.153534429406227,782.7666765200554,employed,high_school,married,health,0
38.51525264470197,18339576.2752864,7491650.870990402,0,40.53233502855683,1,8.543056210668901,748.7726788803946,employed,high_school,married,accident,0
47.9840144141065,6110677.608800115,5169489.024255454,1,24.79885211884521,4,7.518300798349961,850.0,self_employed,master,married,theft,0
48.689638711773966,15751251.853283599,5418689.458464012,1,44.9505155526501,0,8.929480111651985,767.9732371822427,employed,high_school,married,accident,0
26.492140386392983,14037824.485393872,3822314.9679272305,1,62.20547060785823,3,5.435835054433118,734.5062998964978,employed,high_school,single,theft,0
28.25510996428281,22647504.481426485,2285066.024297572,0,68.45031984330217,2,0.0,684.8110824017963,employed,high_school,single,health,0
62.22733821410725,5000000.0,6183632.1029500235,2,4.516226261162927,2,4.546033161845109,749.5992217808675,employed,high_school,married,accident,0
24.17237802036987,5000000.0,3150125.1732140095,1,18.67893916582893,1,5.536922935551607,715.6810960415634,employed,high_school,single,health,0
31.764650370938988,17951337.623265974,6187694.320830105,2,20.057378909095892,3,6.790465051768232,592.7646737203228,employed,bachelor,divorced,health,0
36.49967500248068,11433940.321625208,6413241.21229066,4,30.971769238586248,2,3.4951247366222167,654.0569276174384,self_employed,high_school,single,accident,0
28.17352479134884,6935894.214634576,1374944.151513203,2,41.006829825662564,2,17.301026823905495,677.7185217998276,employed,bachelor,single,property,0
30.692720744771307,21438299.548219193,1727785.8268299564,2,25.213123907479645,2,3.393009889774123,580.4674156943654,self_employed,high_school,married,property,0
45.67116978895652,5000000.0,6870798.58115604,0,36.48048617427086,5,8.625482615572782,653.7447148218064,employed,master,married,accident,0
38.38865005376435,20251252.523919776,7521703.093375015,1,21.69816554557035,1,10.404636034444055,749.0792337250165,unemployed,bachelor,married,accident,0
62.63423081452636,5000000.0,3964588.3085702285,1,61.734586301999556,0,2.7186658279632065,632.6115025703916,employed,high_school,married,accident,0
43.1130594364756,4523374.717866447,8662821.39526004,5,1.0,2,7.694178471567569,544.5722083401691,employed,high_school,married,health,1
35.82521920784369,13926673.014590863,11579003.95012545,2,12.482630527045794,3,9.471700656958607,565.1168817472579,employed,bachelor,divorced,accident,1
18.0,15645709.813811574,4844110.4659703765,1,11.35660221926446,2,1.217221959016439,697.437227142065,self_employed,high_school,married,health,0
18.0,10854927.546665141,2603303.305720608,2,19.033374820157682,2,3.0232762823052806,706.6468821500987,employed,high_school,single,accident,0
31.816189024026418,18139648.14776416,5946118.68838217,0,79.03683951531139,3,5.042035400390561,683.7344453798449,employed,master,married,theft,0
38.346423599341804,12073622.348745322,15662827.937740054,6,7.149897245454853,4,1.9933308899672086,750.0,employed,bachelor,single,health,1
63.43728637927089,5000000.0,5816080.689886481,1,44.60698662426993,3,2.697829174346249,568.4804201709157,self_employed,bachelor,married,health,0
48.24912106151805,19507234.883584417,5276186.886639687,4,62.49667948176544,0,3.3704633978347895,647.2648591691317,unemployed,bachelor,single,health,0
46.23215817089407,17367465.92276876,2057087.244421774,1,53.48748188124733,0,10.287139273526419,689.9285841302125,employed,bachelor,married,accident,0
39.74918087243022,18201356.84160398,8336447.188419795,3,30.016145839452633,2,1.3768586966195109,818.9565128825184,employed,high_school,married,accident,0
48.37483927046833,6312294.634066349,4778202.904229269,1,46.01553269858769,2,5.6939607754223704,805.929330354701,employed,bachelor,married,theft,0
29.290534995735975,9225180.716520235,8531388.2476319,3,1.0,3,13.03147487704977,526.4997013684011,unemployed,bachelor,married,theft,1
28.772844414850887,30410763.245769072,7357539.23946845,1,55.53647485364462,3,5.618066875095947,668.4079656895426,employed,bachelor,married,theft,0
46.06882518967359,17475329.481136404,820903.0948735215,1,34.45109128522317,3,1.7946307180779684,749.0891614678874,employed,bachelor,single,property,0
29.78829903182122,6983127.162929801,2928415.922535479,2,45.71799986762631,0,0.29007444773777724,721.4333129813072,unemployed,high_school,married,accident,0
31.517289184151814,5000000.0,500000.0,3,22.664600083561893,3,3.954347876182621,599.7243124998773,employed,bachelor,married,accident,0
32.75369282515654,16324921.000773778,1977467.4331002627,3,6.258284459739706,1,9.97483823358186,605.6201951427205,self_employed,bachelor,single,accident,0
45.15208987362081,5000000.0,8683963.428756803,1,22.318697723252576,0,0.9812317143386613,647.6525541033099,employed,bachelor,divorced,accident,0
32.77666669677787,19897254.455644414,8104004.305258807,2,5.678699071801066,0,4.182331409030908,825.5552665787238,self_employed,bachelor,married,health,0
47.29920599613027,18822513.22336524,4832287.900546277,1,70.03901613815874,0,1.0862667950343923,652.8125869254469,employed,bachelor,married,accident,0
45.65762028563195,5000000.0,5756694.439757894,0,26.163598999230103,2,8.77074863728733,639.1558079686868,unemployed,bachelor,single,theft,0
55.4365856439464,27361811.567078553,6862764.670667495,1,1.0,3,3.4331220248904524,677.9558928391004,self_employed,master,married,property,0
49.48446275262054,21329120.03484707,7712448.784554746,1,8.594908400403462,3,7.500570885659604,751.9920001917885,employed,bachelor,single,health,0
44.78963337222485,19263133.76181632,1904006.3259042832,2,60.112629281639954,3,0.5893028976095236,703.1662002609501,employed,master,married,theft,0
37.9687067400085,14809249.854911068,3700033.3419300984,3,24.11328516803094,4,9.846106032533532,801.4916098587482,employed,master,single,theft,0
33.84164362583925,26379383.642286573,6200918.279464459,2,42.82007498376018,3,0.9024976257205894,743.0818248358768,employed,bachelor,married,health,0
51.15291981748979,15921918.935776146,7922355.404701094,1,1.0,5,2.890771229413852,653.4664862624996,unemployed,high_school,married,health,0
34.59984570405024,12483188.420463609,6017425.05862361,3,26.894946312546573,4,10.097472714914328,683.8188788450551,employed,bachelor,single,health,0
31.631629265005948,15499575.813305035,3349720.1244317703,1,1.0,3,8.97342990195285,689.5964650189662,employed,bachelor,married,property,0
34.990835416126814,5000000.0,9060836.328640297,0,29.445303785090964,5,4.188074537527681,692.1245065380223,employed,bachelor,single,accident,0
40.91206469694894,8140460.563622267,4516617.539941996,0,6.09044341810344,0,5.171373230472446,704.7132964898996,employed,bachelor,married,theft,0
32.72195934141112,7945452.008116645,6038440.831857204,2,26.52278081606898,3,5.114883187089093,670.3409834164942,self_employed,bachelor,married,accident,0
41.53725297892947,18298847.752687585,5346862.3712643,0,5.369283315711343,1,3.702019911422064,717.2611688022388,employed,high_school,single,accident,0
52.11366146315163,16928346.222896893,3930750.397931771,1,51.17636096442889,1,4.011109084915483,708.262630723055,self_employed,master,divorced,theft,0
29.84278838249226,7305900.633814385,2096111.4816146116,1,30.11638292332234,3,6.378112556794637,742.7949128661961,employed,bachelor,married,theft,0
35.728642499147526,3000000.0,20438880.48913391,4,1.0,2,8.11217857343768,493.7028282886958,employed,bachelor,single,theft,1
49.29560864115204,26693736.130056947,6388738.33847934,1,18.52164830504644,1,4.667621951326479,729.721925267242,self_employed,bachelor,single,theft,0
47.0339896047134,11306039.669230983,4112217.3793737097,2,28.831467026816092,1,5.805668379751227,641.9998495465259,employed,bachelor,divorced,accident,0
35.36479574760918,5894624.698297132,14878949.300127024,10,10.371110241443064,5,11.041867788244579,609.3939004250933,self_employed,bachelor,married,accident,1
27.02142395662726,10086851.750022523,7837067.112491466,0,9.09587619118658,2,3.4099543294499592,689.0460823011856,employed,high_school,married,theft,0
36.65952438870527,16245266.381373929,3804249.0070974147,0,14.505765569109716,2,11.903682989342748,756.4786472747483,employed,bachelor,single,accident,0
41.19198766515071,13444068.121081792,6911999.123816578,2,24.24243111219396,3,7.993955095936442,534.8925994500815,employed,bachelor,married,health,0
71.0028839219988,5000000.0,1289320.4372878582,2,59.55379373511579,0,8.118591541832611,780.7646717505874,self_employed,bachelor,married,accident,0
53.185322223846285,17646270.452305887,11778806.083227433,2,40.00024068134456,5,0.0,651.2155321526355,employed,high_school,married,theft,0
